2021-09-08 09:01:37 INFO     Saving logs in: /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:22:02 INFO     	 valid MR: 2309.36 | MRR: 0.477 | H@1: 0.418 | H@3: 0.505 | H@10: 0.583
2021-09-08 09:22:02 INFO     	 Saving model at epoch 79 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:22:17 INFO     	 Epoch 80 | average train loss: 0.0020
2021-09-08 09:22:18 INFO     	 Epoch 80 | average valid loss: 0.0516
2021-09-08 09:22:33 INFO     	 Epoch 81 | average train loss: 0.0019
2021-09-08 09:22:33 INFO     	 Epoch 81 | average valid loss: 0.0521
2021-09-08 09:22:48 INFO     	 Epoch 82 | average train loss: 0.0019
2021-09-08 09:22:48 INFO     	 Epoch 82 | average valid loss: 0.0525
2021-09-08 09:23:03 INFO     	 Epoch 83 | average train loss: 0.0018
2021-09-08 09:23:03 INFO     	 Epoch 83 | average valid loss: 0.0527
2021-09-08 09:23:19 INFO     	 Epoch 84 | average train loss: 0.0018
2021-09-08 09:23:19 INFO     	 Epoch 84 | average valid loss: 0.0530
2021-09-08 09:23:20 INFO     	 valid MR: 2289.07 | MRR: 0.477 | H@1: 0.420 | H@3: 0.501 | H@10: 0.582
2021-09-08 09:23:20 INFO     	 Saving model at epoch 84 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:23:36 INFO     	 Epoch 85 | average train loss: 0.0017
2021-09-08 09:23:36 INFO     	 Epoch 85 | average valid loss: 0.0530
2021-09-08 09:23:51 INFO     	 Epoch 86 | average train loss: 0.0017
2021-09-08 09:23:51 INFO     	 Epoch 86 | average valid loss: 0.0532
2021-09-08 09:24:06 INFO     	 Epoch 87 | average train loss: 0.0017
2021-09-08 09:24:06 INFO     	 Epoch 87 | average valid loss: 0.0534
2021-09-08 09:24:21 INFO     	 Epoch 88 | average train loss: 0.0016
2021-09-08 09:24:21 INFO     	 Epoch 88 | average valid loss: 0.0535
2021-09-08 09:24:36 INFO     	 Epoch 89 | average train loss: 0.0016
2021-09-08 09:24:36 INFO     	 Epoch 89 | average valid loss: 0.0537
